,Address,Lat,Long,Zipcode
3199,"500 LINDEN ST, Oakland, CA",37.8033289,-122.2860618,94607
3200,"5900 E 17TH ST, Oakland, CA",37.7665941,-122.1974488,94621
3201,"3700 TELEGRAPH AV, Oakland, CA",37.8254716,-122.2651672,94609
3202,"1000 88TH AV, Oakland, CA",37.7481808,-122.1819201,94621
3203,"1200 2ND AVE, Oakland, CA",37.7972876,-122.257278,94606
3204,"400 THOMAS L BERKLEY WAY, Oakland, CA",37.8089021,-122.2672983,94612
3205,"38TH ST, Oakland, CA",37.82658850000001,-122.2608163,94609
3206,"5400 CRITTENDEN ST, Oakland, CA",37.7698671,-122.203892,94601
3207,"600 22ND ST, Oakland, CA",37.81169,-122.271648,94612
3208,"800 E 20TH ST, Oakland, CA",37.7975152,-122.2454921,94606
3209,"1400 7TH ST, Oakland, CA",37.8055949,-122.293898,94607
3210,"13TH ST & HARRISON ST, Oakland, CA",37.8022354,-122.2680289,94612
3211,"2200 SANTA RITA ST, Oakland, CA",37.7838704,-122.2113791,94601
3212,"600 30TH ST, Oakland, CA",37.8194799,-122.2698172,94609
3213,"4400 E 12TH ST, Oakland, CA",37.7711484,-122.2148287,94601
3214,"2000 ARDEN PLACE, Oakland, CA",37.8118092,-122.2118987,94602
3215,"9300 VISTA CT, Oakland, CA",37.7532474,-122.1607432,94603
3216,"1200 W MACARTHUR, Oakland, CA",37.8034059,-122.2330295,94610
3217,"1900 BLK OF 90TH AVE, Oakland, CA",37.7521193,-122.1689319,94603
3218,"1300 65TH AV, Oakland, CA",37.7617828,-122.1955888,94621
3219,"600 MARIPOSA AV, Oakland, CA",37.8195733,-122.2504073,94610
3220,"3700 TELEGRAPH AVE, Oakland, CA",37.8254716,-122.2651672,94609
3221,"9500 A ST, Oakland, CA",37.7456695,-122.1737848,94603
3222,"1400 79TH AV, Oakland, CA",37.75704229999999,-122.1825105,94621
3223,"3200 STUART ST, Oakland, CA",37.8000119,-122.2311594,94602
3224,"1900 ADELINE, Oakland, CA",37.8133117,-122.2848008,94607
3225,"5700 N PICARDY DR, Oakland, CA",37.7750533,-122.189571,94605
3226,"4400 39TH AV, Oakland, CA",37.79681619999999,-122.1865756,94619
3227,"4600 TYRRELL ST, Oakland, CA",37.7786095,-122.2061531,94601
3228,"6100 INTERNATIONAL BLVD, Oakland, CA",37.764608,-122.1981245,94621
3229,"2900 14TH AVE, Oakland, CA",37.7974074,-122.2300463,94606
3230,"3600 FIELD ST, Oakland, CA",37.770816,-122.1635187,94605
3231,"32ND ST & ADELINE ST, Oakland, CA",37.8237653,-122.2809988,94608
3232,"WALKER AVE/ WICKSON AVE AVE, Oakland, CA",37.813193,-122.245412,94610
3233,"5900 CAMDEN ST, Oakland, CA",37.77540080000001,-122.1853299,94605
3234,"62ND AV & TEVIS ST, Oakland, CA",37.761298,-122.2010531,94621
3235,"5800 BROADWAY TER, Oakland, CA",37.8444318,-122.2461555,94618
3236,"1200 HAMPEL ST, Oakland, CA",37.807198,-122.2254674,94602
3237,"84TH AV & MACARTHUR BLVD, Oakland, CA",37.7615323,-122.1638975,94605
3238,"1500 36TH AV, Oakland, CA",37.777166,-122.2207822,94601
3239,"4000 BROOKDALE AVE, Oakland, CA",37.7840888,-122.2056654,94619
3240,"1600 ADELINE ST, Oakland, CA",37.8110562,-122.2856179,94607
3241,"500 FAIRMOUNT AV, Oakland, CA",37.8208957,-122.2553594,94611
3242,"90TH AV & BANCROFT AV, Oakland, CA",37.7536515,-122.165618,94603
3243,"900 AILEEN ST, Oakland, CA",37.84087,-122.2746284,94608
3244,"2800 55TH AV, Oakland, CA",37.7752113,-122.1917437,94605
3245,"2500 E 21ST ST, Oakland, CA",37.7865876,-122.2282127,94601
3246,"600 VALLE VISTA AV, Oakland, CA",37.816472,-122.246179,94610
3247,"8100 PLYMOUTH ST, Oakland, CA",37.758218,-122.1762941,94621
3248,"8500 PLYMOUTH ST, Oakland, CA",37.7551944,-122.1740268,94621
3249,"3300 GEORGIA ST, Oakland, CA",37.7948856,-122.2026507,94602
3250,"900 8TH ST, Oakland, CA",37.803681,-122.2826953,94607
3251,"900 22ND AV, Oakland, CA",37.7807508,-122.2420172,94606
3252,"800 E 12TH ST, Oakland, CA",37.7928664,-122.2522935,94606
3253,"IFO 3431 MARKET ST, Oakland, CA",37.7839968,-122.4086689,94102
3254,"64TH AV & AVENAL AV, Oakland, CA",37.7674479,-122.1890424,94605
3255,"9200 GOLF LINKS RD, Oakland, CA",37.7568693,-122.1540705,94605
3256,"1100 BLOCK 37TH AVE, Oakland, CA",37.7731575,-122.2224191,94601
3257,"5400 BANCROFT AVE, Oakland, CA",37.7720246,-122.2006248,94601
3258,"1100 7TH AV, Oakland, CA",37.7929344,-122.2540649,94606
3259,"9900 HESKET RD, Oakland, CA",37.7302543,-122.1887253,94603
3260,"11800 FOOTHILL WY, Oakland, CA",37.7361507,-122.139319,94605
3261,"2900 MYRTLE ST, Oakland, CA",37.8201939,-122.277458,94608
3262,"4200 TERRACE ST, Oakland, CA",37.8296134,-122.2542894,94611
3263,"3800 CANON AVE, Oakland, CA",37.80217500000001,-122.2177236,94602
3264,"1400 35ST AVE, Oakland, CA",37.776168,-122.2226893,94601
3265,"800 ALMA PL, Oakland, CA",37.8057374,-122.2344844,94610
3266,"1200 CLAY ST, Oakland, CA",37.8041164,-122.2739844,94612
3267,"2200 47TH AV, Oakland, CA",37.7765531,-122.2058982,94601
3268,"1900 81ST AV, Oakland, CA",37.7590642,-122.1745689,94621
3269,"6000 HARMON AV, Oakland, CA",37.7678456,-122.1943916,94621
3270,"1400 74TH AV, Oakland, CA",37.7588782,-122.1861574,94621
3271,"1700 E19TH ST, Oakland, CA",37.7910512,-122.239978,94606
3272,"9200 A ST, Oakland, CA",37.7475721,-122.1750267,94603
3273,"2000 DAMUTH ST, Oakland, CA",37.8028816,-122.2147978,94602
3274,"3100 35TH AV, Oakland, CA",37.7906133,-122.2055989,94619
3275,"900 MOUNTAIN BOULEVARD, Oakland, CA",37.8416261,-122.2213577,94611
3276,"3900 BURCKHALTER AV, Oakland, CA",37.7743975,-122.1687683,94605
3277,"24TH ST & MARTIN LUTHER KING JR WY, Oakland, CA",37.81429139999999,-122.2723128,94612
3278,"1900 FOOTHILL BLVD, Oakland, CA",37.78813720000001,-122.2391102,94606
3279,"1500 COMMERCE WY, Oakland, CA",37.7918723,-122.2424325,94606
3280,"24TH ST & NORTHGATE AV, Oakland, CA",37.8138228,-122.2706357,94612
3281,"200 8TH ST, Oakland, CA",37.7980623,-122.267953,94607
3282,"2500 7TH AV, Oakland, CA",37.8014842,-122.2422814,94606
3283,"2800 ABBEY ST, Oakland, CA",37.7877477,-122.2069289,94619
3284,"1900 FRUITVALE AV, Oakland, CA",37.7830546,-122.2227991,94601
3285,"1700 MARIN WY, Oakland, CA",37.788125,-122.2427186,94606
3286,"500 MANDELA PKWY, Oakland, CA",37.8038259,-122.2940766,94615
3287,"4600 DOLORES AVE, Oakland, CA",37.8082925,-122.2174576,94602
3288,"5300 BOYD AV, Oakland, CA",37.8391774,-122.2552581,94618
3289,"3300 62ND AV, Oakland, CA",37.7749129,-122.1808244,94605
3290,"1200 100TH AV, Oakland, CA",37.7408209,-122.1722309,94603
3291,"3600 KINGSLEY ST, Oakland, CA",37.8040045,-122.2323714,94610
3292,"1200 78TH AV, Oakland, CA",37.7555499,-122.1863008,94621
3293,"1400 TRESTLE GLEN ROAD, Oakland, CA",37.80892619999999,-122.2268549,94610
3294,"5500 INTERNATIONAL BLVD, Oakland, CA",37.7671591,-122.2032763,94621
3295,"2100 14TH AV, Oakland, CA",37.7938638,-122.2396009,94606
3296,"1300 30TH AV, Oakland, CA",37.77825800000001,-122.2281883,94601
3297,"900 ALICE ST, Oakland, CA",37.799118,-122.2682045,94607
3298,"1200 28TH ST, Oakland, CA",37.8207037,-122.2833585,94608
3299,"HIGH ST & INTERNATIONAL BLVD, Oakland, CA",37.77238990000001,-122.2148049,94601
3300,"3400 PAXTON AV, Oakland, CA",37.7868041,-122.2161217,94601
3301,"2300 MARTIN LUTHER KING JR W, Oakland, CA",37.8135781,-122.2725006,94612
3302,"10400 SHAW ST, Oakland, CA",37.7460667,-122.1513204,94605
3303,"8000 OLIVE ST, Oakland, CA",37.7605958,-122.1730418,94621
3304,"BROADWAY/38TH AVE, Oakland, CA",37.7522541,-122.1885404,94621
3305,"8900 BANCROFT AV, Oakland, CA",37.7543969,-122.166157,94605
3306,"5600 KEITH AV, Oakland, CA",37.8454886,-122.2483334,94618
3307,"1900 E 15TH ST, Oakland, CA",37.7873092,-122.2399301,94606
3308,"3300 GRAND AVE, Oakland, CA",37.8127436,-122.2469292,94610
3309,"3200 GEORGIA ST, Oakland, CA",37.7956542,-122.203937,94602
3310,"2100 BRUSH ST, Oakland, CA",37.8117195,-122.2754987,94612
3311,"2800 SUMMIT ST, Oakland, CA",37.816503,-122.2648997,94609
3312,"10200 MACARTHUR BLVD, Oakland, CA",37.7451877,-122.1550556,94605
3313,"1800 89TH AV, Oakland, CA",37.7522043,-122.1704429,94621
3314,"700 WEBSTER ST, Oakland, CA",37.7985864,-122.2717859,94607
3315,"3400 CHAMPION ST, Oakland, CA",37.7983243,-122.2154178,94602
3316,"3100 MIDDLETON ST, Oakland, CA",37.7334836,-122.1388416,94605
3317,"1900 9TH ST, Oakland, CA",37.8107875,-122.3031808,94607
3318,"5700 N MARTIN LUTHER KING JR, Oakland, CA",37.8426919,-122.2693832,94609
3319,"5600 COLLEGE AVE, Oakland, CA",37.8434484,-122.2514796,94618
3320,"1200 52ND AV, Oakland, CA",37.7666342,-122.2091774,94601
3321,"200 HEGENBERGER ROAD, Oakland, CA",37.730895,-122.1988156,94621
3322,"300 OAK ST, Oakland, CA",37.794065,-122.267979,94607
3323,"300 HAWTHORNE AVE, Oakland, CA",37.8208617,-122.2612225,94609
3324,"700 S ELMHURST AV, Oakland, CA",37.7388267,-122.1847547,94603
3325,"8000 PLYMOUTH ST, Oakland, CA",37.7592024,-122.176777,94621
3326,"2400 NORTHGATE AV, Oakland, CA",37.813801,-122.2704773,94612
3327,"5600 COLLEGE AV, Oakland, CA",37.8434484,-122.2514796,94618
3328,"2700 MIDDLE HARBOR RD, Oakland, CA",37.7976487,-122.3048611,94607
3329,"900 36TH AV, Oakland, CA",37.7728201,-122.2236635,94601
3330,"4300 FLEMING AV, Oakland, CA",37.783462,-122.2013986,94619
3331,"2800 E 7TH ST, Oakland, CA",37.7751678,-122.2346248,94601
3332,"2900 CARMEL ST, Oakland, CA",37.8016856,-122.202961,94602
3333,"35TH AV & MACARTHUR BLVD, Oakland, CA",37.7938101,-122.2006732,94619
3334,"2100 47TH AV, Oakland, CA",37.7751704,-122.2070398,94601
3335,"9300 E ST, Oakland, CA",37.7450184,-122.1789026,94603
3336,"900 E 21ST ST, Oakland, CA",37.7974316,-122.2440193,94606
3337,"2300 109TH AV, Oakland, CA",37.7398966,-122.1541383,94603
3338,"500 EMBARCADERO W, Oakland, CA",37.7961976,-122.2782581,94607
3339,"3700 GLEN PARK RD, Oakland, CA",37.8024426,-122.2253922,94602
3340,"500 FAIRMOUNT AVE, Oakland, CA",37.8208957,-122.2553594,94611
3341,"2500 GRANDE VISTA AV, Oakland, CA",37.7907867,-122.2270766,94601
3342,"2700 SAN PABLO AV, Oakland, CA",37.8180347,-122.2752476,94612
3343,"2800 76TH AV, Oakland, CA",37.76756049999999,-122.1697501,94605
3344,"7900 EDGEWATER DR, Oakland, CA",37.7415255,-122.2013871,94621
3345,"27TH ST & MARTIN LUTHER KING JR WY, Oakland, CA",37.8171408,-122.2716006,94612
3346,"3300 MACARTHUR BLVD, Oakland, CA",37.7953789,-122.2019931,94602
3347,"3700 DORISA AVE, Oakland, CA",37.7574311,-122.1456648,94605
3348,"2300 103RD AVE, Oakland, CA",37.7440303,-122.1567117,94603
3349,"2200 11TH AV, Oakland, CA",37.79662709999999,-122.241441,94606
3350,"100 15TH ST, Oakland, CA",37.8024357,-122.2635076,94612
3351,"700 MANDANA BLVD, Oakland, CA",37.8107646,-122.2371822,94610
3352,"2900 JOAQUIN MILLER ROAD, Oakland, CA",37.8110102,-122.1968607,94602
3353,"7200 OAKPORT ST, Oakland, CA",37.7410465,-122.1981304,94621
3354,"E 15TH ST & 18TH AV, Oakland, CA",37.7879333,-122.241303,94606
3355,"9900 MACARTHUR BLVD, Oakland, CA",37.7473722,-122.1572065,94605
3356,"4300 MARTIN LUTHER KING JR W, Oakland, CA",37.832287,-122.267502,94609
3357,"200 2ND ST, Oakland, CA",37.794118,-122.270692,94607
3358,"400 WATER ST, Oakland, CA",37.7946415,-122.2770484,94607
3359,"1300 34TH ST, Oakland, CA",37.8259323,-122.2823048,94608
3360,"400 E 18TH ST, Oakland, CA",37.7991616,-122.2509408,94606
3361,"4300 GREGORY ST, Oakland, CA",37.7928976,-122.1847365,94619
3362,"2600 62ND AV, Oakland, CA",37.7700568,-122.1877428,94605
3363,"5600 HOLWAY ST, Oakland, CA",37.7699565,-122.1977293,94621
3364,"300 CHESTER ST, Oakland, CA",37.8029015,-122.2969836,94607
3365,"2600 73RD AV, Oakland, CA",37.766714,-122.175264,94605
3366,"800 107TH AV, Oakland, CA",37.7333635,-122.1751877,94603
3367,"400 5TH ST, Oakland, CA",37.7976095,-122.2738798,94607
3368,"APGAR ST & MARTIN LUTHER KING JR WY, Oakland, CA",37.8281992,-122.2688222,94609
3369,"6200 HERZOG ST, Oakland, CA",37.8452956,-122.2827328,94608
3370,"IFO 7723 CREST AVE., Oakland, CA",,,
3371,"25TH AV & FOOTHILL BLVD, Oakland, CA",37.7846736,-122.230647,94601
3372,"1600 TELEGRAPH AV, Oakland, CA",37.8063531,-122.2701895,94612
3373,"E 10TH ST & LISBON AV, Oakland, CA",37.7773634,-122.2337137,94601
3374,"6300 CAMDEN ST, Oakland, CA",37.7730263,-122.1827233,94605
3375,"300 22ND ST, Oakland, CA",37.8105926,-122.2650336,94612
3376,"900 10TH ST, Oakland, CA",37.8054444,-122.2820503,94607
3377,"900 73RD AV, Oakland, CA",37.7544897,-122.1940894,94621
3378,"5700BLK COLLEGE AVE, Oakland, CA",,,
3379,"400 21ST ST, Oakland, CA",37.8100737,-122.2669311,94612
3380,"1000 24TH ST, Oakland, CA",37.81645719999999,-122.2802262,94607
3381,"1900 82ND AV, Oakland, CA",37.7582479,-122.1737402,94621
3382,"600 GRAVATT DR, Oakland, CA",37.8599431,-122.231509,94705
3383,"900 23RD AV, Oakland, CA",37.7785268,-122.236656,94606
3384,"7000 BANCROFT AV, Oakland, CA",37.7679644,-122.1775485,94605
3385,"2000 94TH AV, Oakland, CA",37.7501465,-122.1658018,94603
3386,"5300 LAWTON AV, Oakland, CA",37.838802,-122.2545282,94618
3387,"400 HAGENBERGER ROAD, Oakland, CA",37.7344015,-122.1976291,94621
3388,"3300 BROADWAY, Oakland, CA",37.8205754,-122.2606703,94611
3389,"1600 AUSEON AV, Oakland, CA",37.75297990000001,-122.1745816,94621
3390,"700 23RD ST, Oakland, CA",37.8139798,-122.2737234,94612
3391,"1000 29TH AV, Oakland, CA",37.7763293,-122.2319593,94601
3392,"66TH STREET COLISEUM WAY, Oakland, CA",37.7552194,-122.2034796,94621
3393,"300 PARK VIEW TER, Oakland, CA",37.810801,-122.2586898,94610
3394,"800 ISABELLA ST, Oakland, CA",37.8142825,-122.2779507,94607
3395,"3500 FOOTHILL BLVD, Oakland, CA",37.782112,-122.2187431,94601
3396,"WASHINGTON ST & 10TH ST, Oakland, CA",37.8020491,-122.2741433,94607
3397,"81ST AV & INTERNATIONAL BLVD, Oakland, CA",37.7561458,-122.180557,94621
3398,"00 SWAN WY, Oakland, CA",37.7305105,-122.2068712,94621
3399,"200 14TH ST, Oakland, CA",37.802002,-122.265255,94612
3400,"1000 14TH ST, Oakland, CA",37.8089196,-122.282913,94607
3401,"2500 35TH AVE, Oakland, CA",37.7870596,-122.2116282,94601
3402,"WEBSTER ST. & 2ND ST., Oakland, CA",37.7951195,-122.2739576,94607
3403,"6400 SAN LEANDRO ST, Oakland, CA",37.7578808,-122.2012188,94621
3404,"2300 FOOTHILL BLVD, Oakland, CA",37.7852402,-122.2337694,94601
3405,"2000 19TH AV, Oakland, CA",37.7906384,-122.2370749,94606
3406,"3900 BROOKDALE AV, Oakland, CA",37.784901,-122.2064856,94619
3407,"900 WEBSTER ST, Oakland, CA",37.8000567,-122.2705728,94607
3408,"OAKPORT ST & ZHONE WY, Oakland, CA",37.7528861,-122.2105833,94621
3409,"BLENHEIM ST & PEARMAIN ST, Oakland, CA",37.7326094,-122.174369,94603
3410,"800BLK WEBSTER ST, Oakland, CA",,,
3411,"2100 109TH AVE, Oakland, CA",37.7390364,-122.1571975,94603
3412,"3200 BOSTON AV, Oakland, CA",37.7962778,-122.2137663,94602
3413,"MARLOW DRIVE, Oakland, CA",37.7340246,-122.1359009,94605
3414,"2700 98TH AV, Oakland, CA",37.7515642,-122.1542399,94605
3415,"1200 PINE ST, Oakland, CA",37.8124805,-122.3001598,94607
3416,"2000 BROADWAY, Oakland, CA",37.8093419,-122.2677371,94612
3417,"PERALTA ST, Oakland, CA",37.8165077,-122.2898921,94607
3418,"300 62ND ST, Oakland, CA",37.8494135,-122.2523176,94618
3419,"3200 MACARTHUR BLVD, Oakland, CA",37.7960733,-122.2028502,94602
3420,"3400 FOOTHILL BOULEVARD, Oakland, CA",37.7830377,-122.2199843,94601
3421,"1400 E 32ND ST, Oakland, CA",37.8002294,-122.2309328,94602
3422,"3300 MAYBELLE WY, Oakland, CA",37.7867739,-122.1992673,94619
3423,"9300 GOLF LINKS RD, Oakland, CA",37.75609,-122.153383,94605
3424,"300 20TH ST, Oakland, CA",37.81736739999999,-122.2942569,94607
3425,"2200 35TH AV, Oakland, CA",37.7851327,-122.2152656,94601
3426,"3400 MALCOLM AVE, Oakland, CA",37.746006,-122.1413398,94605
3427,"1200 INTERNATIONAL BOULEVARD, Oakland, CA",37.7906875,-122.2478312,94606
3428,"400 ALICE ST, Oakland, CA",37.7955916,-122.2707079,94607
3429,"4900 DAISY ST, Oakland, CA",37.7845783,-122.1837622,94619
3430,"5700 TRASK ST, Oakland, CA",37.771264,-122.1942819,94605
3431,"5300 LOWELL ST, Oakland, CA",37.837378,-122.2759396,94608
3432,"MACARTHUR BOULEVARD, Oakland, CA",37.7776597,-122.188009,94605
3433,"3800 35TH AV, Oakland, CA",37.79517,-122.197685,94619
3434,"9200 B ST, Oakland, CA",37.746944,-122.1769773,94603
3435,"1000 HEGENBERGER RD, Oakland, CA",37.7497815,-122.1956739,94621
3436,"700 HIGH ST, Oakland, CA",37.7685182,-122.2199526,94601
3437,"94TH AV & CHERRY ST, Oakland, CA",37.7492144,-122.1682419,94603
3438,"200 11TH ST, Oakland, CA",37.7999332,-122.2665528,94607
3439,"2000 87TH AV, Oakland, CA",37.7556203,-122.1674363,94621
3440,"2100 INTERNATIONAL BLVD, Oakland, CA",37.78527,-122.2385479,94606
3441,"1800 BLK 3RD AVE, Oakland, CA",37.7997358,-122.2518669,94606
3442,"1700 84TH AV, Oakland, CA",37.7558345,-122.1743167,94621
3443,"1700 MARTIN LUTHER KING JR W, Oakland, CA",37.8081387,-122.2747908,94612
3444,"6200 BROOKSIDE AV, Oakland, CA",37.8480847,-122.2404635,94618
3445,"5700 BUENA VISTA AV, Oakland, CA",37.8487982,-122.2372363,94618
3446,"500 105TH AV, Oakland, CA",37.7311121,-122.1793456,94603
3447,"GRAND AVE & STATEN AVE, Oakland, CA",37.8087775,-122.2538248,94610
3448,"9300 HOLLY ST, Oakland, CA",37.7483973,-122.1719928,94603
3449,"2700 E.C. REEMS COURT, Oakland, CA",37.7609846,-122.1613223,94605
3450,"27TH ST, Oakland, CA",37.8169163,-122.2705418,94609
3451,"21ST ST & WEBSTER ST, Oakland, CA",37.80981999999999,-122.2658348,94612
3452,"6200 BAKER ST, Oakland, CA",37.84590379999999,-122.2791709,94608
3453,"9400 E ST, Oakland, CA",37.7443694,-122.1783977,94603
3454,"6300 COLISEUM WY, Oakland, CA",37.7563542,-122.2066353,94621
3455,"800 KIRKHAM WY, Oakland, CA",37.8058908,-122.2919662,94607
3456,"200 RIDGEWAY AV, Oakland, CA",37.82884110000001,-122.2521499,94611
3457,"200 GRAND AVE, Oakland, CA",37.811469,-122.2612679,94610
3458,"2200 COOLIDGE AV, Oakland, CA",37.7838783,-122.2205112,94601
3459,"3000 LOGAN ST, Oakland, CA",37.7887078,-122.2230598,94601
3460,"400 DARIEN AV, Oakland, CA",37.7332298,-122.1850925,94603
3461,"3600 GRAND AVE, Oakland, CA",37.8150717,-122.2455807,94610
3462,"5800 COLBY ST, Oakland, CA",37.8451318,-122.2559726,94618
3463,"2700 19TH AV, Oakland, CA",37.7959929,-122.2319119,94606
3464,"1600 JEFFERSON ST, Oakland, CA",37.8070964,-122.2739331,94612
3465,"800 66TH AV, Oakland, CA",37.7552048,-122.2036669,94621
3466,"1700 MACARTHUR BLVD, Oakland, CA",37.8002098,-122.2216884,94602
3467,"2600 FRUITVALE AVE, Oakland, CA",37.7892596,-122.2203279,94601
3468,"1900 CASTRO ST, Oakland, CA",37.8099849,-122.2750709,94612
3469,"24TH ST & WEBSTER ST, Oakland, CA",37.8132923,-122.2648948,94612
3470,"1200 10TH AV, Oakland, CA",37.791421,-122.25062,94606
3471,"1700 TELEGRAPH AV, Oakland, CA",37.8073866,-122.2701206,94612
3472,"3300 FOOTHILL BLVD, Oakland, CA",37.7833975,-122.2210039,94601
3473,"6200 AVENAL AV, Oakland, CA",37.7687389,-122.1904543,94605
3474,"9400 EMPIRE RD, Oakland, CA",37.7343547,-122.1949425,94603
3475,"800 61ST ST, Oakland, CA",37.8460302,-122.2711472,94608
3476,"1700 23RD AV, Oakland, CA",37.785777,-122.2332983,94606
3477,"300 FOREST ST, Oakland, CA",37.8423684,-122.251575,94618
3478,"2100 57TH AV, Oakland, CA",37.7696569,-122.1962662,94621
3479,"00 TH & MARKET ST, Oakland, CA",37.8021331,-122.2829628,94607
3480,"1700 INTERNATIONAL BLVD, Oakland, CA",37.787847,-122.2427443,94606
3481,"2800 MARTIN LUTHER KING JR W, Oakland, CA",37.8182201,-122.2713269,94609
3482,"5500 COLLEGE AVE, Oakland, CA",37.8428058,-122.2513418,94618
3483,"600 DOUGLAS AV, Oakland, CA",37.7334259,-122.1815369,94603
3484,"2500 82ND AVE, Oakland, CA",37.7619436,-122.1658905,94605
3485,"2400 VALDEZ ST, Oakland, CA",37.8132542,-122.2637523,94612
3486,"3900 MACARTHUR BLVD, Oakland, CA",37.7911499,-122.1979732,94619
3487,"105TH AV & E ST, Oakland, CA",37.7364359,-122.1727116,94603
3488,"PERKINS ST & VERNON ST, Oakland, CA",37.8153436,-122.2560105,94610
3489,"5200 COLLEGE AV, Oakland, CA",37.8363923,-122.251262,94618
3490,"2100 E 12TH ST, Oakland, CA",37.7843817,-122.2396782,94606
3491,"3300 BROOKDALE AV, Oakland, CA",37.7908751,-122.2120715,94602
3492,"1100 79TH AV, Oakland, CA",37.7544673,-122.1869154,94621
3493,"5600 FOOTHILL BLVD, Oakland, CA",37.7725091,-122.1944927,94605
3494,"5300 BROADWAY TERRACE, Oakland, CA",37.8378524,-122.247996,94618
3495,"5000 WEBSTER ST, Oakland, CA",37.8361987,-122.2592517,94609
3496,"2000 TELEGRAPH AV, Oakland, CA",37.809656,-122.2692145,94612
3497,"900 E 15TH ST, Oakland, CA",37.7934675,-122.2495877,94606
3498,"68TH AV & FOOTHILL BLVD, Oakland, CA",37.7699786,-122.1784909,94605
3499,"9900 MACARTHUR BOULEVARD, Oakland, CA",37.7473722,-122.1572065,94605
3500,"3000 E 18TH ST, Oakland, CA",37.7826625,-122.2245722,94601
3501,"300 40TH ST, Oakland, CA",37.8276249,-122.2567297,94609
3502,"4100 MONTGOMERY ST, Oakland, CA",37.82757,-122.2538392,94611
3503,"2900 PARKER AV, Oakland, CA",37.7668646,-122.1661556,94605
3504,"1400 16TH ST, Oakland, CA",37.8123023,-122.2910842,94607
3505,"8200 INTERNATIONAL BLVD, Oakland, CA",37.7556487,-122.1789065,94621
3506,"35TH AV. & MACARTHUR BLVD., Oakland, CA",37.7938101,-122.2006732,94619
3507,"9300 MACARTHUR BLVD, Oakland, CA",37.7537332,-122.1603006,94605
3508,"1700 13TH ST, Oakland, CA",37.8120058,-122.2970739,94607
3509,"1400 12TH AV, Oakland, CA",37.7906301,-122.2480065,94606
3510,"8400 ENTERPRISE WY, Oakland, CA",37.7442779,-122.1945592,94621
3511,"2600 RITCHIE ST, Oakland, CA",37.7623062,-122.1709463,94605
3512,"65TH AV & BANCROFT AV, Oakland, CA",37.7699444,-122.1844105,94605
3513,"53RD ST & SAN PABLO AV, Oakland, CA",37.8371307,-122.2817707,94608
3514,"4900BLK TELEGRAPH AVE, Oakland, CA",,,
3515,"E 12TH ST, Oakland, CA",37.7808019,-122.2337196,94601
3516,"7300 HOLLY ST, Oakland, CA",37.76227129999999,-122.1822912,94621
3517,"1500 27TH AV, Oakland, CA",37.7814373,-122.2303566,94601
3518,"STUART ST & E 31ST ST, Oakland, CA",37.7992914,-122.23137,94602
3519,"1100 80TH AV, Oakland, CA",37.7544348,-122.1847609,94621
3520,"6600 TREMONT ST, Oakland, CA",37.8512232,-122.267582,94609
3521,"3100 63RD AV, Oakland, CA",37.7730766,-122.1824763,94605
3522,"JEFFERSON ST & 8TH ST, Oakland, CA",37.8016171,-122.2773659,94607
3523,"1300 BLK BROADWAY, Oakland, CA",37.8036623,-122.2712843,94612
3524,"300 STATEN AV, Oakland, CA",37.8120813,-122.2542806,94610
